B11_mean,B11_stdDev,B12_mean,B12_stdDev,B2_mean,B2_stdDev,B3_mean,B3_stdDev,B4_mean,B4_stdDev,B8_mean,B8_stdDev,Class,MNDWI_mean,MNDWI_stdDev,NDBI_mean,NDBI_stdDev,NDVI_mean,NDVI_stdDev,Original_ID
2147.0555555555547,190.20784602996326,1648.8888888888882,216.42496490030598,668.9999999999999,148.49990647209924,884.4999999999998,145.8821822948612,984.9444444444442,190.60669867621885,2281.666666666666,286.5046053537166,1,-0.4188694655895233,0.04203145923117774,-0.02830115705728531,0.08289131941739597,0.39665451645851135,0.092929384143791,73
1755.5555555555552,123.77004763414374,1388.9999999999998,98.43441132720474,694.9444444444443,162.5977388875934,868.9444444444441,196.03138133762099,972.3888888888886,217.99895231371286,1721.8888888888882,201.59169099083203,1,-0.3432469069957733,0.11179802347005979,0.011665255762636662,0.06475600916531739,0.2860703468322754,0.06536115837279619,74
1806.4444444444437,190.44049004062597,1419.1111111111109,89.86588086259314,974.333333333333,67.02735759871985,1134.6666666666663,71.27411872482185,1208.4444444444441,97.79242314561662,1694.666666666666,324.56706206541935,1,-0.2262500524520874,0.05019704142937909,0.03793632239103317,0.04938886465620198,0.15999001264572144,0.05913622083684791,75
1932.999999999999,82.02438661763951,1923.0,71.4177848998413,619.4444444444443,55.46142024689276,713.4444444444442,55.332552426439435,821.2777777777775,38.63368644583517,1214.9999999999998,92.10018699462258,1,-0.46109259128570557,0.03267212518869721,0.22868454456329346,0.03919821306314084,0.19241388142108917,0.020270554160521082,76
2116.166666666666,109.39276839799685,1883.5555555555552,70.80663985046716,1167.3333333333328,182.20196364352267,1303.8333333333328,227.2455842377483,1367.6111111111109,254.8997382172249,1983.2222222222215,334.6068265816783,1,-0.24265669286251068,0.08226648434651532,0.03936991095542908,0.0826385190367498,0.18491622805595398,0.032849683334929276,77
1848.7777777777774,166.3188221978619,1254.8888888888885,78.81263920695297,618.3333333333331,118.73687061921602,757.8888888888888,99.19503173540329,799.9999999999998,135.186291218205,2000.666666666666,323.5023613171591,1,-0.4166988432407379,0.0838185285458238,-0.03396720439195633,0.07047373075043532,0.42118340730667114,0.12348014135220002,78
2179.444444444444,42.778787866864675,1716.3333333333328,122.70923174543778,864.9999999999998,226.28104452452732,1087.7777777777776,232.03150062857986,1181.222222222222,266.5073598224001,2198.7777777777774,133.63863195430022,1,-0.3408283293247223,0.09511208943707757,-0.003619325114414096,0.03157446488725511,0.3069680333137512,0.11633708485129424,79
2434.0555555555547,143.2547157347607,2087.944444444444,80.6151503697412,901.5555555555554,161.4222283406753,1150.0555555555552,184.68267747145282,1328.4444444444441,196.75202165337802,2274.1111111111104,276.6881294664703,1,-0.3615986406803131,0.06927815714292622,0.03711441531777382,0.04734710775944382,0.26284781098365784,0.06250944140524473,80
1566.3333333333328,118.76587613171274,1130.7777777777776,62.744238828540155,748.7777777777777,137.97163780830545,854.222222222222,119.49781753263017,822.1111111111109,154.6662675601492,1801.1111111111104,427.96844235798613,1,-0.2948620319366455,0.0884352478056275,-0.05690838024020195,0.08779471868021788,0.3553289771080017,0.1714812785648005,81
1848.6666666666663,86.28892036511859,1654.444444444444,154.6387267228663,529.9999999999999,40.469467228736505,651.3333333333331,37.950259843935484,662.5555555555555,69.99858905103574,1653.444444444444,145.324243684491,1,-0.4784092903137207,0.03454960892830872,0.057005636394023895,0.05806782093942703,0.4272480607032776,0.049269101541844613,82
